order_item_id,order_id,product_id,quantity,unit_price,discount_rate,line_total
OI0004550-1,O0004550,P00114,4,572.11,0,2288.44
OI0004551-1,O0004551,P00192,2,451.44,0,902.88
OI0004551-2,O0004551,P00173,2,534.3,0,1068.6
OI0004551-3,O0004551,P00064,1,48.59,0.1,43.73
OI0004552-1,O0004552,P00216,3,133.34,0.1,360.02
OI0004553-1,O0004553,P00007,2,409.55,0,819.1
OI0004554-1,O0004554,P00129,2,603.29,0,1206.58
OI0004555-1,O0004555,P00059,2,467.47,0,934.94
OI0004555-2,O0004555,P00233,2,334.8,0.1,602.64
OI0004555-3,O0004555,P00149,4,579.48,0.15,1970.23
OI0004555-4,O0004555,P00079,1,291.37,0.15,247.66
OI0004556-1,O0004556,P00060,2,552.88,0,1105.76
OI0004557-1,O0004557,P00165,1,264.33,0.05,251.11
OI0004557-2,O0004557,P00095,1,432.18,0.15,367.35
OI0004558-1,O0004558,P00145,3,313.16,0.05,892.51
OI0004558-2,O0004558,P00126,3,180.97,0,542.91
OI0004558-3,O0004558,P00152,4,258.82,0,1035.28
OI0004558-4,O0004558,P00166,2,152.36,0.1,274.25
OI0004559-1,O0004559,P00073,1,647.91,0,647.91
OI0004559-2,O0004559,P00036,1,50.67,0.1,45.6
OI0004560-1,O0004560,P00037,2,187.35,0.1,337.23
OI0004560-2,O0004560,P00231,1,288.32,0.15,245.07
OI0004560-3,O0004560,P00097,2,344.74,0.15,586.06
OI0004561-1,O0004561,P00021,3,441.58,0.15,1126.03
OI0004562-1,O0004562,P00139,2,365.53,0,731.06
OI0004562-2,O0004562,P00034,2,303.99,0,607.98
OI0004562-3,O0004562,P00132,1,236.23,0.1,212.61
OI0004563-1,O0004563,P00152,1,258.82,0.05,245.88
OI0004563-2,O0004563,P00038,1,434.73,0,434.73
OI0004564-1,O0004564,P00036,1,50.67,0.1,45.6
OI0004564-2,O0004564,P00238,1,295.8,0,295.8
OI0004564-3,O0004564,P00133,2,507.95,0.1,914.31
OI0004564-4,O0004564,P00226,4,270.73,0.15,920.48
OI0004564-5,O0004564,P00059,2,467.47,0.1,841.45
OI0004565-1,O0004565,P00064,4,48.59,0,194.36
OI0004565-2,O0004565,P00203,3,147.18,0,441.54
OI0004565-3,O0004565,P00169,1,409.64,0,409.64
OI0004565-4,O0004565,P00212,2,140.61,0.15,239.04
OI0004565-5,O0004565,P00093,2,211.16,0,422.32
OI0004566-1,O0004566,P00039,3,688.69,0,2066.07
OI0004566-2,O0004566,P00239,4,365.95,0,1463.8
OI0004566-3,O0004566,P00223,3,310.28,0.1,837.76
OI0004566-4,O0004566,P00212,2,140.61,0.15,239.04
OI0004566-5,O0004566,P00193,1,347.75,0,347.75
OI0004567-1,O0004567,P00044,4,364.31,0.15,1238.65
OI0004567-2,O0004567,P00172,4,359.05,0,1436.2
OI0004567-3,O0004567,P00054,1,432.47,0.1,389.22
OI0004568-1,O0004568,P00114,2,572.11,0,1144.22
OI0004569-1,O0004569,P00212,4,140.61,0,562.44
OI0004569-2,O0004569,P00195,2,341.87,0,683.74
OI0004569-3,O0004569,P00076,3,487.81,0.15,1243.92
OI0004569-4,O0004569,P00196,4,128.28,0,513.12
OI0004569-5,O0004569,P00117,3,60.31,0.15,153.79
OI0004569-6,O0004569,P00154,3,670.02,0.05,1909.56
OI0004570-1,O0004570,P00126,4,180.97,0,723.88
OI0004570-2,O0004570,P00191,3,95.23,0,285.69
OI0004571-1,O0004571,P00230,1,464.16,0.05,440.95
OI0004571-2,O0004571,P00102,2,566.9,0.1,1020.42
OI0004572-1,O0004572,P00006,3,398.0,0,1194.0
OI0004573-1,O0004573,P00114,3,572.11,0.05,1630.51
OI0004574-1,O0004574,P00068,4,228.52,0.05,868.38
OI0004574-2,O0004574,P00235,3,123.18,0,369.54
OI0004575-1,O0004575,P00143,1,222.67,0.05,211.54
OI0004575-2,O0004575,P00054,4,432.47,0,1729.88
OI0004576-1,O0004576,P00122,2,566.01,0.05,1075.42
OI0004576-2,O0004576,P00210,4,95.17,0,380.68
OI0004576-3,O0004576,P00016,2,419.52,0,839.04
OI0004577-1,O0004577,P00194,3,230.27,0,690.81
OI0004577-2,O0004577,P00063,1,263.0,0,263.0
OI0004577-3,O0004577,P00062,3,226.93,0.1,612.71
OI0004578-1,O0004578,P00128,4,222.47,0,889.88
OI0004578-2,O0004578,P00223,3,310.28,0.15,791.21
OI0004578-3,O0004578,P00040,4,563.92,0.15,1917.33
OI0004578-4,O0004578,P00053,2,366.73,0,733.46
OI0004578-5,O0004578,P00184,4,308.0,0,1232.0
OI0004578-6,O0004578,P00042,2,353.74,0,707.48
OI0004579-1,O0004579,P00110,2,347.56,0.15,590.85
OI0004579-2,O0004579,P00197,4,422.25,0.1,1520.1
OI0004579-3,O0004579,P00129,3,603.29,0,1809.87
OI0004579-4,O0004579,P00200,3,630.23,0.05,1796.16
OI0004579-5,O0004579,P00112,3,104.66,0.1,282.58
OI0004580-1,O0004580,P00205,2,141.37,0,282.74
OI0004581-1,O0004581,P00014,4,131.81,0.05,500.88
OI0004581-2,O0004581,P00103,1,244.14,0,244.14
OI0004582-1,O0004582,P00014,4,131.81,0.1,474.52
OI0004582-2,O0004582,P00029,1,274.26,0,274.26
OI0004582-3,O0004582,P00052,1,44.67,0,44.67
OI0004583-1,O0004583,P00038,3,434.73,0.05,1238.98
OI0004583-2,O0004583,P00107,3,84.89,0,254.67
OI0004584-1,O0004584,P00056,3,236.38,0.05,673.68
OI0004585-1,O0004585,P00202,4,77.45,0,309.8
OI0004586-1,O0004586,P00028,1,182.42,0,182.42
OI0004586-2,O0004586,P00039,2,688.69,0.05,1308.51
OI0004587-1,O0004587,P00013,4,398.48,0,1593.92
OI0004588-1,O0004588,P00008,2,275.55,0.1,495.99
OI0004588-2,O0004588,P00206,3,417.71,0.15,1065.16
OI0004589-1,O0004589,P00097,3,344.74,0,1034.22
OI0004589-2,O0004589,P00062,1,226.93,0,226.93
OI0004590-1,O0004590,P00110,1,347.56,0.1,312.8
OI0004590-2,O0004590,P00048,3,140.77,0,422.31
OI0004591-1,O0004591,P00062,4,226.93,0,907.72
OI0004591-2,O0004591,P00001,2,448.19,0,896.38
OI0004591-3,O0004591,P00142,2,398.88,0,797.76
OI0004592-1,O0004592,P00209,4,362.25,0.05,1376.55
OI0004592-2,O0004592,P00230,4,464.16,0,1856.64
OI0004593-1,O0004593,P00173,2,534.3,0.15,908.31
OI0004593-2,O0004593,P00121,2,126.69,0,253.38
OI0004594-1,O0004594,P00153,1,220.94,0.15,187.8
OI0004594-2,O0004594,P00168,3,76.25,0,228.75
OI0004594-3,O0004594,P00164,2,108.9,0.15,185.13
OI0004594-4,O0004594,P00056,2,236.38,0.05,449.12
OI0004595-1,O0004595,P00129,3,603.29,0.15,1538.39
OI0004595-2,O0004595,P00152,3,258.82,0,776.46
OI0004595-3,O0004595,P00056,3,236.38,0.1,638.23
OI0004596-1,O0004596,P00195,3,341.87,0,1025.61
OI0004596-2,O0004596,P00058,2,311.57,0,623.14
OI0004596-3,O0004596,P00185,4,553.09,0,2212.36
OI0004596-4,O0004596,P00197,1,422.25,0,422.25
OI0004597-1,O0004597,P00230,4,464.16,0,1856.64
OI0004597-2,O0004597,P00111,4,100.81,0,403.24
OI0004598-1,O0004598,P00191,4,95.23,0.1,342.83
OI0004598-2,O0004598,P00238,3,295.8,0,887.4
OI0004598-3,O0004598,P00071,3,499.85,0,1499.55
OI0004599-1,O0004599,P00108,2,415.82,0,831.64
OI0004599-2,O0004599,P00007,2,409.55,0.15,696.24
OI0004600-1,O0004600,P00172,1,359.05,0.15,305.19
OI0004600-2,O0004600,P00155,4,589.47,0.1,2122.09
OI0004600-3,O0004600,P00119,1,352.53,0.1,317.28
OI0004601-1,O0004601,P00023,2,124.02,0.05,235.64
OI0004601-2,O0004601,P00092,3,326.92,0,980.76
OI0004602-1,O0004602,P00152,4,258.82,0,1035.28
OI0004602-2,O0004602,P00162,1,436.66,0,436.66
OI0004603-1,O0004603,P00037,1,187.35,0,187.35
OI0004603-2,O0004603,P00213,1,152.18,0,152.18
OI0004603-3,O0004603,P00197,3,422.25,0.1,1140.08
OI0004603-4,O0004603,P00208,2,192.16,0.15,326.67
OI0004604-1,O0004604,P00237,1,37.64,0,37.64
OI0004604-2,O0004604,P00006,3,398.0,0,1194.0
OI0004605-1,O0004605,P00040,1,563.92,0,563.92
OI0004605-2,O0004605,P00124,3,384.42,0.15,980.27
OI0004606-1,O0004606,P00119,1,352.53,0.15,299.65
OI0004606-2,O0004606,P00237,4,37.64,0,150.56
OI0004607-1,O0004607,P00200,4,630.23,0,2520.92
OI0004607-2,O0004607,P00115,1,30.25,0,30.25
OI0004608-1,O0004608,P00026,4,650.23,0,2600.92
OI0004608-2,O0004608,P00107,4,84.89,0,339.56
OI0004609-1,O0004609,P00011,1,143.74,0,143.74
OI0004610-1,O0004610,P00232,1,599.24,0.05,569.28
OI0004610-2,O0004610,P00047,1,520.8,0.05,494.76
OI0004610-3,O0004610,P00097,2,344.74,0,689.48
OI0004611-1,O0004611,P00145,1,313.16,0.1,281.84
OI0004611-2,O0004611,P00044,2,364.31,0,728.62
OI0004611-3,O0004611,P00059,4,467.47,0.15,1589.4
OI0004612-1,O0004612,P00122,1,566.01,0.15,481.11
OI0004612-2,O0004612,P00026,4,650.23,0.15,2210.78
OI0004612-3,O0004612,P00044,2,364.31,0.1,655.76
OI0004612-4,O0004612,P00024,2,387.57,0,775.14
OI0004612-5,O0004612,P00156,1,652.36,0.1,587.12
OI0004613-1,O0004613,P00166,1,152.36,0,152.36
OI0004614-1,O0004614,P00060,1,552.88,0.1,497.59
OI0004614-2,O0004614,P00053,4,366.73,0,1466.92
OI0004614-3,O0004614,P00029,1,274.26,0.1,246.83
OI0004614-4,O0004614,P00237,1,37.64,0.15,31.99
OI0004614-5,O0004614,P00049,1,232.37,0.1,209.13
OI0004614-6,O0004614,P00186,2,258.16,0,516.32
OI0004615-1,O0004615,P00179,2,562.25,0,1124.5
OI0004615-2,O0004615,P00178,4,540.49,0.1,1945.76
OI0004615-3,O0004615,P00076,1,487.81,0.15,414.64
OI0004616-1,O0004616,P00037,4,187.35,0,749.4
OI0004616-2,O0004616,P00003,3,232.09,0,696.27
OI0004617-1,O0004617,P00052,3,44.67,0,134.01
OI0004617-2,O0004617,P00028,4,182.42,0,729.68
OI0004618-1,O0004618,P00156,4,652.36,0,2609.44
OI0004619-1,O0004619,P00015,3,389.15,0,1167.45
OI0004619-2,O0004619,P00066,1,567.32,0.1,510.59
OI0004620-1,O0004620,P00044,4,364.31,0,1457.24
OI0004620-2,O0004620,P00026,4,650.23,0,2600.92
OI0004620-3,O0004620,P00237,2,37.64,0.1,67.75
OI0004620-4,O0004620,P00089,1,322.62,0.15,274.23
OI0004620-5,O0004620,P00214,2,86.45,0.1,155.61
OI0004621-1,O0004621,P00188,3,159.06,0,477.18
OI0004621-2,O0004621,P00234,3,321.3,0,963.9
OI0004622-1,O0004622,P00219,3,545.58,0,1636.74
OI0004623-1,O0004623,P00123,1,127.18,0.05,120.82
OI0004623-2,O0004623,P00110,3,347.56,0.1,938.41
OI0004624-1,O0004624,P00040,2,563.92,0.15,958.66
OI0004625-1,O0004625,P00162,4,436.66,0,1746.64
OI0004625-2,O0004625,P00154,2,670.02,0.1,1206.04
OI0004625-3,O0004625,P00189,2,475.06,0,950.12
OI0004626-1,O0004626,P00226,3,270.73,0,812.19
OI0004626-2,O0004626,P00074,4,220.55,0,882.2
OI0004626-3,O0004626,P00138,3,291.59,0,874.77
OI0004627-1,O0004627,P00122,4,566.01,0.05,2150.84
OI0004628-1,O0004628,P00153,2,220.94,0.1,397.69
OI0004628-2,O0004628,P00032,1,158.94,0.05,150.99
OI0004628-3,O0004628,P00087,2,295.38,0.1,531.68
OI0004628-4,O0004628,P00015,2,389.15,0,778.3
OI0004629-1,O0004629,P00126,2,180.97,0,361.94
OI0004630-1,O0004630,P00202,4,77.45,0.15,263.33
OI0004630-2,O0004630,P00199,1,641.07,0,641.07
OI0004630-3,O0004630,P00126,4,180.97,0,723.88
OI0004630-4,O0004630,P00222,3,36.14,0,108.42
OI0004631-1,O0004631,P00202,4,77.45,0.1,278.82
OI0004631-2,O0004631,P00021,2,441.58,0.05,839.0
OI0004632-1,O0004632,P00033,4,333.15,0.1,1199.34
OI0004633-1,O0004633,P00110,3,347.56,0,1042.68
OI0004633-2,O0004633,P00189,4,475.06,0,1900.24
OI0004633-3,O0004633,P00075,4,549.38,0,2197.52
OI0004633-4,O0004633,P00096,1,386.0,0,386.0
OI0004633-5,O0004633,P00203,4,147.18,0,588.72
OI0004634-1,O0004634,P00028,1,182.42,0,182.42
OI0004634-2,O0004634,P00103,2,244.14,0,488.28
OI0004634-3,O0004634,P00138,4,291.59,0.15,991.41
OI0004635-1,O0004635,P00025,4,564.8,0,2259.2
OI0004636-1,O0004636,P00056,2,236.38,0,472.76
OI0004637-1,O0004637,P00150,3,587.56,0.05,1674.55
OI0004637-2,O0004637,P00193,1,347.75,0.1,312.98
OI0004638-1,O0004638,P00086,2,62.83,0,125.66
OI0004639-1,O0004639,P00234,2,321.3,0.15,546.21
OI0004639-2,O0004639,P00185,1,553.09,0.1,497.78
OI0004639-3,O0004639,P00147,2,153.52,0.1,276.34
OI0004640-1,O0004640,P00057,2,94.36,0.05,179.28
OI0004640-2,O0004640,P00174,4,363.5,0,1454.0
OI0004640-3,O0004640,P00163,2,275.84,0.05,524.1
OI0004640-4,O0004640,P00150,2,587.56,0.15,998.85
OI0004640-5,O0004640,P00032,3,158.94,0.15,405.3
OI0004641-1,O0004641,P00047,2,520.8,0,1041.6
OI0004642-1,O0004642,P00229,2,584.2,0,1168.4
OI0004642-2,O0004642,P00199,1,641.07,0,641.07
OI0004643-1,O0004643,P00063,4,263.0,0.1,946.8
OI0004644-1,O0004644,P00049,2,232.37,0,464.74
OI0004644-2,O0004644,P00157,3,511.44,0.1,1380.89
OI0004645-1,O0004645,P00070,4,540.32,0.05,2053.22
OI0004645-2,O0004645,P00186,2,258.16,0,516.32
OI0004645-3,O0004645,P00026,4,650.23,0,2600.92
OI0004646-1,O0004646,P00096,4,386.0,0.05,1466.8
OI0004646-2,O0004646,P00091,2,58.96,0,117.92
OI0004646-3,O0004646,P00229,3,584.2,0.1,1577.34
OI0004646-4,O0004646,P00045,3,754.87,0.05,2151.38
OI0004646-5,O0004646,P00004,4,76.59,0,306.36
OI0004647-1,O0004647,P00168,1,76.25,0,76.25
OI0004647-2,O0004647,P00131,4,558.94,0.15,1900.4
OI0004648-1,O0004648,P00135,4,217.54,0.1,783.14
OI0004648-2,O0004648,P00080,4,353.31,0.15,1201.25
OI0004648-3,O0004648,P00097,3,344.74,0,1034.22
OI0004648-4,O0004648,P00140,3,259.76,0,779.28
OI0004649-1,O0004649,P00061,1,422.21,0.15,358.88
OI0004649-2,O0004649,P00094,1,513.66,0.15,436.61
OI0004649-3,O0004649,P00015,2,389.15,0.15,661.55
OI0004650-1,O0004650,P00044,4,364.31,0.05,1384.38
OI0004650-2,O0004650,P00171,4,93.75,0,375.0
OI0004651-1,O0004651,P00217,4,58.31,0.05,221.58
OI0004652-1,O0004652,P00066,1,567.32,0,567.32
OI0004652-2,O0004652,P00115,4,30.25,0,121.0
OI0004653-1,O0004653,P00068,2,228.52,0.1,411.34
OI0004653-2,O0004653,P00112,3,104.66,0,313.98
OI0004654-1,O0004654,P00004,3,76.59,0,229.77
OI0004655-1,O0004655,P00030,3,508.26,0,1524.78
OI0004655-2,O0004655,P00116,3,67.53,0,202.59
OI0004656-1,O0004656,P00109,2,309.48,0,618.96
OI0004656-2,O0004656,P00061,2,422.21,0,844.42
OI0004657-1,O0004657,P00146,3,274.56,0.05,782.5
OI0004657-2,O0004657,P00030,4,508.26,0,2033.04
OI0004658-1,O0004658,P00183,3,316.76,0.1,855.25
OI0004659-1,O0004659,P00014,2,131.81,0,263.62
OI0004660-1,O0004660,P00192,2,451.44,0,902.88
OI0004661-1,O0004661,P00045,1,754.87,0,754.87
OI0004661-2,O0004661,P00024,4,387.57,0,1550.28
OI0004661-3,O0004661,P00153,1,220.94,0,220.94
OI0004662-1,O0004662,P00213,2,152.18,0,304.36
OI0004662-2,O0004662,P00023,3,124.02,0.15,316.25
OI0004662-3,O0004662,P00215,4,105.44,0.15,358.5
OI0004662-4,O0004662,P00084,4,126.05,0.15,428.57
OI0004662-5,O0004662,P00230,1,464.16,0.1,417.74
OI0004663-1,O0004663,P00145,1,313.16,0,313.16
OI0004664-1,O0004664,P00179,2,562.25,0,1124.5
OI0004665-1,O0004665,P00152,1,258.82,0.15,220.0
OI0004666-1,O0004666,P00129,4,603.29,0,2413.16
OI0004666-2,O0004666,P00201,3,328.29,0,984.87
OI0004667-1,O0004667,P00151,3,497.93,0,1493.79
OI0004667-2,O0004667,P00015,4,389.15,0,1556.6
OI0004668-1,O0004668,P00238,4,295.8,0,1183.2
OI0004668-2,O0004668,P00128,3,222.47,0,667.41
OI0004668-3,O0004668,P00046,2,338.54,0.05,643.23
OI0004668-4,O0004668,P00187,3,419.01,0.05,1194.18
OI0004668-5,O0004668,P00047,2,520.8,0.05,989.52
OI0004668-6,O0004668,P00196,1,128.28,0,128.28
OI0004669-1,O0004669,P00058,3,311.57,0,934.71
OI0004670-1,O0004670,P00146,3,274.56,0,823.68
OI0004670-2,O0004670,P00036,4,50.67,0,202.68
OI0004671-1,O0004671,P00128,3,222.47,0.15,567.3
OI0004672-1,O0004672,P00190,1,243.09,0.15,206.63
OI0004673-1,O0004673,P00163,4,275.84,0.15,937.86
OI0004673-2,O0004673,P00079,4,291.37,0.1,1048.93
OI0004674-1,O0004674,P00074,1,220.55,0.15,187.47
OI0004674-2,O0004674,P00038,3,434.73,0,1304.19
OI0004675-1,O0004675,P00008,4,275.55,0.15,936.87
OI0004676-1,O0004676,P00104,2,305.95,0,611.9
OI0004676-2,O0004676,P00232,4,599.24,0,2396.96
OI0004676-3,O0004676,P00236,3,545.04,0,1635.12
OI0004676-4,O0004676,P00186,3,258.16,0.15,658.31
OI0004677-1,O0004677,P00228,1,458.55,0.05,435.62
OI0004678-1,O0004678,P00059,3,467.47,0,1402.41
OI0004678-2,O0004678,P00105,3,295.01,0.1,796.53
OI0004678-3,O0004678,P00226,1,270.73,0.05,257.19
OI0004678-4,O0004678,P00112,3,104.66,0,313.98
OI0004679-1,O0004679,P00100,3,436.62,0.15,1113.38
OI0004679-2,O0004679,P00181,2,495.62,0,991.24
OI0004680-1,O0004680,P00125,2,479.1,0.1,862.38
OI0004680-2,O0004680,P00059,1,467.47,0,467.47
OI0004680-3,O0004680,P00175,4,327.8,0.15,1114.52
OI0004680-4,O0004680,P00222,1,36.14,0.05,34.33
OI0004681-1,O0004681,P00001,3,448.19,0,1344.57
OI0004681-2,O0004681,P00198,1,149.31,0,149.31
OI0004682-1,O0004682,P00143,3,222.67,0.15,567.81
OI0004682-2,O0004682,P00009,2,79.4,0.15,134.98
OI0004683-1,O0004683,P00074,2,220.55,0.15,374.94
OI0004683-2,O0004683,P00105,4,295.01,0,1180.04
OI0004684-1,O0004684,P00183,1,316.76,0,316.76
OI0004685-1,O0004685,P00001,4,448.19,0,1792.76
OI0004685-2,O0004685,P00096,4,386.0,0.15,1312.4
OI0004685-3,O0004685,P00115,1,30.25,0.05,28.74
OI0004686-1,O0004686,P00198,4,149.31,0.15,507.65
OI0004686-2,O0004686,P00016,3,419.52,0,1258.56
OI0004686-3,O0004686,P00057,3,94.36,0,283.08
OI0004687-1,O0004687,P00121,1,126.69,0,126.69
OI0004687-2,O0004687,P00027,2,569.62,0,1139.24
OI0004687-3,O0004687,P00180,2,580.5,0,1161.0
OI0004687-4,O0004687,P00222,2,36.14,0.1,65.05
OI0004688-1,O0004688,P00111,1,100.81,0,100.81
OI0004689-1,O0004689,P00021,1,441.58,0.15,375.34
OI0004689-2,O0004689,P00221,1,82.8,0.15,70.38
OI0004689-3,O0004689,P00038,2,434.73,0,869.46
OI0004689-4,O0004689,P00050,2,592.1,0,1184.2
OI0004689-5,O0004689,P00070,4,540.32,0,2161.28
OI0004690-1,O0004690,P00136,2,24.95,0.05,47.4
OI0004691-1,O0004691,P00068,3,228.52,0,685.56
OI0004691-2,O0004691,P00117,1,60.31,0.15,51.26
OI0004691-3,O0004691,P00038,3,434.73,0,1304.19
OI0004692-1,O0004692,P00108,3,415.82,0,1247.46
OI0004692-2,O0004692,P00001,1,448.19,0.05,425.78
OI0004692-3,O0004692,P00045,4,754.87,0.1,2717.53
OI0004693-1,O0004693,P00079,1,291.37,0.1,262.23
OI0004693-2,O0004693,P00138,2,291.59,0.1,524.86
OI0004693-3,O0004693,P00210,2,95.17,0.15,161.79
OI0004694-1,O0004694,P00123,1,127.18,0,127.18
OI0004694-2,O0004694,P00113,2,603.62,0,1207.24
OI0004694-3,O0004694,P00215,2,105.44,0,210.88
OI0004694-4,O0004694,P00059,4,467.47,0,1869.88
OI0004694-5,O0004694,P00207,2,347.97,0.1,626.35
OI0004694-6,O0004694,P00176,3,662.84,0.15,1690.24
OI0004695-1,O0004695,P00148,4,585.16,0.15,1989.54
OI0004695-2,O0004695,P00105,1,295.01,0,295.01
OI0004696-1,O0004696,P00028,4,182.42,0,729.68
OI0004696-2,O0004696,P00002,2,89.89,0.1,161.8
OI0004696-3,O0004696,P00129,4,603.29,0.15,2051.19
OI0004696-4,O0004696,P00044,2,364.31,0.1,655.76
OI0004697-1,O0004697,P00112,4,104.66,0,418.64
OI0004698-1,O0004698,P00149,3,579.48,0,1738.44
OI0004698-2,O0004698,P00200,4,630.23,0,2520.92
OI0004698-3,O0004698,P00201,2,328.29,0,656.58
OI0004698-4,O0004698,P00145,4,313.16,0,1252.64
OI0004699-1,O0004699,P00004,2,76.59,0,153.18
OI0004699-2,O0004699,P00066,2,567.32,0,1134.64
OI0004699-3,O0004699,P00036,4,50.67,0,202.68
OI0004700-1,O0004700,P00149,3,579.48,0,1738.44
OI0004701-1,O0004701,P00151,1,497.93,0.05,473.03
OI0004701-2,O0004701,P00204,2,459.04,0.1,826.27
OI0004701-3,O0004701,P00183,4,316.76,0.05,1203.69
OI0004701-4,O0004701,P00194,4,230.27,0.1,828.97
OI0004701-5,O0004701,P00098,4,78.31,0,313.24
OI0004702-1,O0004702,P00214,1,86.45,0,86.45
OI0004702-2,O0004702,P00234,2,321.3,0.1,578.34
OI0004702-3,O0004702,P00153,3,220.94,0.15,563.4
OI0004702-4,O0004702,P00221,4,82.8,0.15,281.52
OI0004703-1,O0004703,P00109,1,309.48,0,309.48
OI0004703-2,O0004703,P00115,3,30.25,0.05,86.21
OI0004704-1,O0004704,P00102,1,566.9,0.05,538.55
OI0004705-1,O0004705,P00155,2,589.47,0,1178.94
OI0004706-1,O0004706,P00118,1,431.83,0.05,410.24
OI0004707-1,O0004707,P00179,2,562.25,0.1,1012.05
OI0004708-1,O0004708,P00117,3,60.31,0.1,162.84
OI0004709-1,O0004709,P00080,1,353.31,0,353.31
OI0004710-1,O0004710,P00178,4,540.49,0,2161.96
OI0004710-2,O0004710,P00044,2,364.31,0.15,619.33
OI0004711-1,O0004711,P00067,4,142.7,0,570.8
OI0004712-1,O0004712,P00008,4,275.55,0,1102.2
OI0004712-2,O0004712,P00169,1,409.64,0,409.64
OI0004713-1,O0004713,P00175,4,327.8,0,1311.2
OI0004713-2,O0004713,P00148,2,585.16,0.1,1053.29
OI0004713-3,O0004713,P00100,2,436.62,0,873.24
OI0004714-1,O0004714,P00137,3,491.87,0,1475.61
OI0004714-2,O0004714,P00039,4,688.69,0.15,2341.55
OI0004714-3,O0004714,P00113,2,603.62,0,1207.24
OI0004714-4,O0004714,P00128,1,222.47,0,222.47
OI0004714-5,O0004714,P00065,1,270.78,0.15,230.16
OI0004715-1,O0004715,P00238,4,295.8,0.1,1064.88
OI0004715-2,O0004715,P00010,3,59.15,0.15,150.83
OI0004715-3,O0004715,P00076,4,487.81,0,1951.24
OI0004716-1,O0004716,P00101,3,210.51,0,631.53
OI0004717-1,O0004717,P00124,4,384.42,0.05,1460.8
OI0004718-1,O0004718,P00005,1,132.26,0.15,112.42
OI0004718-2,O0004718,P00025,3,564.8,0.15,1440.24
OI0004718-3,O0004718,P00181,3,495.62,0,1486.86
OI0004718-4,O0004718,P00120,2,64.28,0.1,115.7
OI0004719-1,O0004719,P00112,1,104.66,0.05,99.43
OI0004719-2,O0004719,P00195,2,341.87,0.1,615.37
OI0004719-3,O0004719,P00096,1,386.0,0,386.0
OI0004719-4,O0004719,P00226,3,270.73,0,812.19
OI0004720-1,O0004720,P00134,3,154.54,0.05,440.44
OI0004720-2,O0004720,P00238,2,295.8,0.05,562.02
OI0004720-3,O0004720,P00008,1,275.55,0,275.55
OI0004720-4,O0004720,P00149,1,579.48,0,579.48
OI0004720-5,O0004720,P00049,1,232.37,0.15,197.51
OI0004720-6,O0004720,P00099,4,545.66,0.15,1855.24
OI0004721-1,O0004721,P00196,4,128.28,0,513.12
OI0004721-2,O0004721,P00235,3,123.18,0.1,332.59
OI0004722-1,O0004722,P00174,4,363.5,0,1454.0
OI0004722-2,O0004722,P00064,1,48.59,0,48.59
OI0004723-1,O0004723,P00078,4,254.13,0,1016.52
OI0004723-2,O0004723,P00124,3,384.42,0.1,1037.93
OI0004724-1,O0004724,P00159,2,310.78,0.05,590.48
OI0004724-2,O0004724,P00156,3,652.36,0,1957.08
OI0004724-3,O0004724,P00229,3,584.2,0.15,1489.71
OI0004725-1,O0004725,P00115,4,30.25,0,121.0
OI0004726-1,O0004726,P00235,2,123.18,0.15,209.41
OI0004726-2,O0004726,P00114,3,572.11,0,1716.33
OI0004727-1,O0004727,P00066,4,567.32,0.05,2155.82
OI0004727-2,O0004727,P00177,1,353.87,0.15,300.79
OI0004727-3,O0004727,P00078,1,254.13,0,254.13
OI0004727-4,O0004727,P00194,2,230.27,0,460.54
OI0004727-5,O0004727,P00029,1,274.26,0,274.26
OI0004728-1,O0004728,P00043,1,46.94,0.05,44.59
OI0004728-2,O0004728,P00224,2,36.75,0.05,69.83
OI0004728-3,O0004728,P00036,4,50.67,0,202.68
OI0004728-4,O0004728,P00199,2,641.07,0,1282.14
OI0004728-5,O0004728,P00005,2,132.26,0.15,224.84
OI0004729-1,O0004729,P00184,2,308.0,0,616.0
OI0004730-1,O0004730,P00035,4,409.99,0,1639.96
OI0004730-2,O0004730,P00144,4,392.62,0,1570.48
OI0004730-3,O0004730,P00167,4,136.77,0.1,492.37
OI0004731-1,O0004731,P00002,3,89.89,0,269.67
OI0004732-1,O0004732,P00102,2,566.9,0.1,1020.42
OI0004732-2,O0004732,P00177,3,353.87,0,1061.61
OI0004732-3,O0004732,P00078,3,254.13,0,762.39
OI0004732-4,O0004732,P00126,3,180.97,0,542.91
OI0004733-1,O0004733,P00162,4,436.66,0,1746.64
OI0004733-2,O0004733,P00218,4,413.48,0.1,1488.53
OI0004733-3,O0004733,P00061,2,422.21,0,844.42
OI0004733-4,O0004733,P00004,3,76.59,0,229.77
OI0004734-1,O0004734,P00033,4,333.15,0,1332.6
OI0004734-2,O0004734,P00043,1,46.94,0.15,39.9
OI0004734-3,O0004734,P00236,2,545.04,0.05,1035.58
OI0004735-1,O0004735,P00006,2,398.0,0,796.0
OI0004736-1,O0004736,P00176,4,662.84,0,2651.36
OI0004736-2,O0004736,P00127,4,543.7,0.1,1957.32
OI0004736-3,O0004736,P00143,3,222.67,0,668.01
OI0004736-4,O0004736,P00216,2,133.34,0,266.68
OI0004736-5,O0004736,P00047,3,520.8,0.15,1328.04
OI0004737-1,O0004737,P00099,3,545.66,0.15,1391.43
OI0004737-2,O0004737,P00096,4,386.0,0,1544.0
