order_id,customer_id,employee_id,order_date,channel,status,subtotal,tax,shipping,total,region
O0003624,C001691,E0003,2025-02-26T19:04:25,Online,Completed,2099.49,167.96,0.0,2267.45,Smoky Mountains
O0003625,C002548,E0040,2025-05-07T20:59:31,Marketplace,Completed,2030.88,192.93,0.0,2223.81,Blue Ridge
O0003626,C001286,E0058,2025-03-01T10:46:30,Marketplace,Completed,3996.71,319.74,0.0,4316.45,Blue Ridge
O0003627,C000227,E0039,2025-10-01T10:34:29,Phone,Completed,304.36,28.91,0.0,333.27,Blue Ridge
O0003628,C000781,E0037,2025-07-21T11:00:05,Online,Completed,1041.9,72.93,0.0,1114.83,Appalachian
O0003629,C002586,E0030,2025-01-04T16:46:59,Retail Store,Completed,931.86,74.55,0.0,1006.41,Appalachian
O0003630,C000238,E0056,2025-01-19T02:10:40,Marketplace,Completed,868.38,49.5,0.0,917.88,Piedmont
O0003631,C000772,E0003,2025-12-18T09:59:06,Marketplace,Completed,3397.74,271.82,0.0,3669.56,Appalachian
O0003632,C001075,E0034,2025-07-03T05:10:31,Marketplace,Completed,2623.52,149.54,0.0,2773.06,Blue Ridge
O0003633,C002433,E0001,2025-05-23T11:57:33,Phone,Completed,2824.06,197.68,0.0,3021.74,Blue Ridge
O0003634,C000127,E0054,2025-12-01T23:27:41,Marketplace,Completed,1899.88,151.99,0.0,2051.87,Coastal
O0003635,C001906,E0037,2025-05-30T07:33:50,Phone,Completed,2677.39,187.42,0.0,2864.81,Foothills
O0003636,C001966,E0007,2025-12-25T15:56:49,Marketplace,Completed,2083.2,145.82,0.0,2229.02,Blue Ridge
O0003637,C000587,E0046,2025-06-12T16:06:00,Phone,Completed,3668.59,256.8,0.0,3925.39,Smoky Mountains
O0003638,C000829,E0058,2025-12-08T10:38:58,Phone,Completed,445.34,31.17,0.0,476.51,Foothills
O0003639,C001085,E0048,2025-01-31T14:26:08,Retail Store,Completed,3252.61,227.68,0.0,3480.29,Piedmont
O0003640,C000263,E0019,2025-07-11T22:36:33,Online,Completed,510.91,35.76,0.0,546.67,Blue Ridge
O0003641,C001424,E0036,2025-10-19T15:12:30,Online,Completed,1982.48,113.0,0.0,2095.48,Blue Ridge
O0003642,C001734,E0030,2025-09-20T10:31:24,Online,Completed,751.27,60.1,0.0,811.37,Appalachian
O0003643,C002532,E0053,2025-05-31T14:26:30,Retail Store,Returned,1321.99,125.59,0.0,1447.58,Piedmont
O0003644,C000472,E0019,2025-02-09T17:31:01,Marketplace,Completed,1560.13,124.81,0.0,1684.94,Blue Ridge
O0003645,C001890,E0024,2025-06-18T15:22:07,Phone,Completed,3577.75,339.89,0.0,3917.64,Blue Ridge
O0003646,C002477,E0019,2025-06-02T13:50:44,Marketplace,Completed,3501.26,332.62,0.0,3833.88,Foothills
O0003647,C001522,E0048,2025-04-13T16:59:48,Marketplace,Cancelled,84.89,6.79,12.95,104.63,Smoky Mountains
O0003648,C001643,E0001,2025-05-28T15:36:54,Phone,Completed,2338.32,163.68,0.0,2502.0,Smoky Mountains
O0003649,C002084,E0059,2025-06-02T12:36:18,Retail Store,Completed,310.27,24.82,0.0,335.09,Foothills
O0003650,C000354,E0017,2025-03-29T16:36:54,Retail Store,Completed,698.27,55.86,0.0,754.13,Piedmont
O0003651,C001352,E0051,2025-02-09T22:47:55,Online,Cancelled,1496.34,104.74,0.0,1601.08,Smoky Mountains
O0003652,C001872,E0060,2025-02-01T09:18:32,Marketplace,Completed,4521.75,257.74,0.0,4779.49,Piedmont
O0003653,C001108,E0056,2025-02-05T11:09:15,Retail Store,Cancelled,2560.44,179.23,0.0,2739.67,Foothills
O0003654,C001725,E0058,2025-04-10T17:23:57,Retail Store,Completed,789.17,74.97,0.0,864.14,Blue Ridge
O0003655,C002286,E0056,2025-11-30T17:16:18,Phone,Returned,4359.13,305.14,0.0,4664.27,Smoky Mountains
O0003656,C000614,E0039,2025-04-27T16:50:23,Online,Completed,3932.12,314.57,0.0,4246.69,Blue Ridge
O0003657,C002389,E0004,2025-11-20T13:54:55,Retail Store,Completed,2162.19,205.41,0.0,2367.6,Appalachian
O0003658,C001997,E0003,2025-02-03T01:54:26,Marketplace,Completed,732.42,69.58,0.0,802.0,Piedmont
O0003659,C000163,E0060,2025-08-05T21:14:13,Online,Completed,853.14,81.05,0.0,934.19,Blue Ridge
O0003660,C001504,E0006,2025-04-08T13:29:35,Online,Completed,1606.65,128.53,0.0,1735.18,Appalachian
O0003661,C000212,E0008,2025-03-20T20:13:00,Online,Completed,3419.07,239.33,0.0,3658.4,Blue Ridge
O0003662,C002470,E0034,2025-12-23T20:49:05,Marketplace,Completed,1714.72,162.9,0.0,1877.62,Coastal
O0003663,C002227,E0036,2025-11-11T07:06:46,Phone,Completed,606.73,48.54,0.0,655.27,Blue Ridge
O0003664,C002180,E0007,2025-05-13T11:38:07,Marketplace,Completed,2404.13,192.33,0.0,2596.46,Smoky Mountains
O0003665,C000905,E0058,2025-10-15T16:35:33,Retail Store,Completed,985.38,93.61,0.0,1078.99,Foothills
O0003666,C002181,E0054,2025-11-29T20:34:41,Online,Completed,596.93,41.79,0.0,638.72,Blue Ridge
O0003667,C000503,E0057,2025-09-15T02:19:43,Online,Completed,1588.09,90.52,0.0,1678.61,Coastal
O0003668,C001786,E0024,2025-04-02T13:09:58,Retail Store,Completed,892.12,62.45,0.0,954.57,Piedmont
O0003669,C000844,E0048,2025-10-05T17:01:48,Online,Completed,1787.62,125.13,0.0,1912.75,Piedmont
O0003670,C001380,E0001,2025-04-03T08:51:19,Phone,Completed,2953.15,236.25,0.0,3189.4,Piedmont
O0003671,C000772,E0006,2025-12-23T11:17:53,Retail Store,Cancelled,1348.33,107.87,0.0,1456.2,Appalachian
O0003672,C000201,E0041,2025-03-24T20:24:10,Online,Completed,1893.23,151.46,0.0,2044.69,Foothills
O0003673,C000479,E0003,2025-04-11T10:15:58,Phone,Completed,1752.83,122.7,0.0,1875.53,Foothills
O0003674,C001114,E0048,2025-11-03T13:35:37,Online,Completed,3859.72,220.0,0.0,4079.72,Smoky Mountains
O0003675,C000980,E0058,2025-11-27T18:10:56,Retail Store,Completed,275.02,22.0,0.0,297.02,Smoky Mountains
O0003676,C000070,E0048,2025-07-28T15:27:02,Retail Store,Completed,864.36,69.15,0.0,933.51,Smoky Mountains
O0003677,C002148,E0008,2025-07-19T10:41:29,Phone,Completed,3030.26,242.42,0.0,3272.68,Smoky Mountains
O0003678,C001228,E0037,2025-03-13T20:41:50,Online,Completed,1136.06,79.52,0.0,1215.58,Coastal
O0003679,C001342,E0043,2025-05-25T11:43:56,Phone,Completed,1045.87,99.36,0.0,1145.23,Smoky Mountains
O0003680,C000621,E0058,2025-04-14T13:38:51,Retail Store,Completed,276.34,19.34,0.0,295.68,Smoky Mountains
O0003681,C000889,E0042,2025-11-11T10:07:48,Online,Completed,376.78,26.37,0.0,403.15,Foothills
O0003682,C000363,E0034,2025-10-17T12:04:48,Phone,Completed,460.3,43.73,0.0,504.03,Foothills
O0003683,C000377,E0004,2025-10-18T14:09:32,Retail Store,Completed,1049.72,99.72,0.0,1149.44,Smoky Mountains
O0003684,C000047,E0036,2025-07-27T14:47:44,Marketplace,Completed,2199.73,175.98,0.0,2375.71,Piedmont
O0003685,C000953,E0018,2025-07-22T02:55:50,Marketplace,Returned,389.77,31.18,0.0,420.95,Blue Ridge
O0003686,C001924,E0060,2025-05-21T12:00:19,Marketplace,Completed,1506.89,120.55,0.0,1627.44,Coastal
O0003687,C000061,E0040,2025-01-27T13:22:20,Marketplace,Completed,1438.53,136.66,0.0,1575.19,Piedmont
O0003688,C000920,E0057,2025-11-01T12:44:13,Marketplace,Completed,2760.4,193.23,0.0,2953.63,Foothills
O0003689,C001268,E0006,2025-06-19T20:01:20,Marketplace,Completed,2698.9,188.92,0.0,2887.82,Appalachian
O0003690,C001046,E0036,2025-03-13T12:32:41,Phone,Cancelled,1843.68,129.06,0.0,1972.74,Piedmont
O0003691,C001716,E0056,2025-04-08T21:58:14,Marketplace,Completed,1433.6,114.69,0.0,1548.29,Foothills
O0003692,C001295,E0039,2025-04-06T13:33:57,Retail Store,Completed,439.03,41.71,0.0,480.74,Appalachian
O0003693,C001988,E0058,2025-07-06T18:59:00,Marketplace,Completed,2792.67,195.49,0.0,2988.16,Piedmont
O0003694,C000414,E0045,2025-04-02T15:59:25,Phone,Completed,917.1,87.12,0.0,1004.22,Piedmont
O0003695,C001521,E0035,2025-06-17T15:11:52,Retail Store,Returned,4663.46,443.03,0.0,5106.49,Coastal
O0003696,C001378,E0020,2025-06-10T18:02:18,Marketplace,Completed,1030.82,58.76,0.0,1089.58,Appalachian
O0003697,C002361,E0042,2025-06-19T09:29:06,Marketplace,Completed,713.58,57.09,0.0,770.67,Piedmont
O0003698,C000298,E0001,2025-12-04T14:04:27,Phone,Completed,198.5,13.9,0.0,212.4,Smoky Mountains
O0003699,C002266,E0004,2025-08-26T14:03:09,Retail Store,Completed,205.4,16.43,0.0,221.83,Smoky Mountains
O0003700,C002108,E0022,2025-04-17T20:54:31,Online,Completed,2487.11,198.97,0.0,2686.08,Smoky Mountains
O0003701,C000310,E0014,2025-11-07T09:58:24,Marketplace,Completed,3001.59,285.15,0.0,3286.74,Coastal
O0003702,C001925,E0003,2025-07-26T02:57:52,Online,Completed,2570.44,244.19,0.0,2814.63,Blue Ridge
O0003703,C001897,E0007,2025-02-23T08:30:14,Retail Store,Completed,1002.23,70.16,0.0,1072.39,Piedmont
O0003704,C002503,E0034,2025-11-10T08:50:02,Phone,Cancelled,1544.18,108.09,0.0,1652.27,Coastal
O0003705,C000755,E0046,2025-05-30T17:06:59,Retail Store,Completed,1964.79,186.66,0.0,2151.45,Appalachian
O0003706,C001389,E0017,2025-07-12T11:33:01,Marketplace,Completed,4958.87,347.12,0.0,5305.99,Coastal
O0003707,C002170,E0045,2025-03-08T20:11:41,Marketplace,Returned,1701.62,136.13,0.0,1837.75,Blue Ridge
O0003708,C002600,E0022,2025-07-31T16:48:38,Retail Store,Completed,2146.25,150.24,0.0,2296.49,Appalachian
O0003709,C001506,E0003,2025-11-15T16:12:22,Phone,Completed,827.52,57.93,0.0,885.45,Smoky Mountains
O0003710,C001191,E0057,2025-09-03T16:07:52,Retail Store,Completed,724.5,57.96,0.0,782.46,Piedmont
O0003711,C000765,E0028,2025-08-01T15:52:22,Phone,Completed,1642.28,114.96,0.0,1757.24,Appalachian
O0003712,C000009,E0024,2025-05-16T22:07:52,Online,Returned,1322.29,92.56,0.0,1414.85,Foothills
O0003713,C001118,E0024,2025-02-25T06:56:17,Marketplace,Completed,5726.14,400.83,0.0,6126.97,Appalachian
O0003714,C002344,E0014,2025-10-25T08:30:11,Phone,Completed,1883.27,131.83,0.0,2015.1,Coastal
O0003715,C001623,E0019,2025-12-25T13:45:32,Phone,Completed,153.52,14.58,0.0,168.1,Smoky Mountains
O0003716,C001442,E0056,2025-09-28T13:27:43,Online,Completed,1732.21,164.56,0.0,1896.77,Coastal
O0003717,C002455,E0039,2025-05-30T16:57:18,Retail Store,Cancelled,3107.81,217.55,0.0,3325.36,Appalachian
O0003718,C002051,E0028,2025-08-21T18:45:05,Marketplace,Completed,1834.85,146.79,0.0,1981.64,Foothills
O0003719,C001435,E0036,2025-04-08T21:11:23,Online,Completed,763.66,61.09,0.0,824.75,Blue Ridge
O0003720,C001533,E0045,2025-01-06T09:28:56,Online,Completed,2344.93,187.59,0.0,2532.52,Foothills
O0003721,C002593,E0018,2025-06-15T19:28:05,Online,Completed,849.75,67.98,0.0,917.73,Coastal
O0003722,C001480,E0034,2025-06-24T13:29:45,Phone,Completed,3956.73,276.97,0.0,4233.7,Smoky Mountains
O0003723,C000502,E0036,2025-10-25T20:43:09,Marketplace,Cancelled,3791.36,303.31,0.0,4094.67,Piedmont
O0003724,C001074,E0045,2025-05-31T00:42:53,Online,Completed,1867.84,149.43,0.0,2017.27,Piedmont
O0003725,C001217,E0040,2025-02-05T08:48:17,Marketplace,Completed,492.72,39.42,0.0,532.14,Blue Ridge
O0003726,C002181,E0007,2025-08-03T13:05:59,Online,Completed,1613.48,112.94,0.0,1726.42,Blue Ridge
O0003727,C000344,E0001,2025-09-15T16:54:01,Phone,Completed,3259.06,228.13,0.0,3487.19,Piedmont
O0003728,C001204,E0020,2025-07-15T19:02:33,Retail Store,Cancelled,375.0,30.0,0.0,405.0,Appalachian
O0003729,C000297,E0051,2025-03-18T08:23:24,Phone,Completed,2381.86,166.73,0.0,2548.59,Coastal
O0003730,C000044,E0017,2025-01-03T15:15:00,Phone,Cancelled,2187.8,175.02,0.0,2362.82,Coastal
O0003731,C000179,E0001,2025-03-28T11:26:22,Phone,Cancelled,2306.69,184.54,0.0,2491.23,Coastal
O0003732,C000372,E0035,2025-11-16T03:15:13,Marketplace,Completed,1782.12,124.75,0.0,1906.87,Coastal
O0003733,C000197,E0039,2025-07-30T15:20:23,Phone,Completed,2740.9,219.27,0.0,2960.17,Foothills
O0003734,C000387,E0017,2025-02-26T10:27:29,Phone,Completed,3874.83,271.24,0.0,4146.07,Smoky Mountains
O0003735,C000113,E0028,2025-04-15T15:21:38,Phone,Completed,3953.62,225.36,0.0,4178.98,Blue Ridge
O0003736,C000799,E0036,2025-06-12T20:13:23,Marketplace,Completed,2786.01,195.02,0.0,2981.03,Piedmont
O0003737,C002591,E0046,2025-07-27T10:52:25,Retail Store,Completed,2279.46,182.36,0.0,2461.82,Appalachian
O0003738,C002549,E0059,2025-02-28T19:57:31,Marketplace,Completed,68.93,4.83,8.95,82.71,Foothills
O0003739,C001690,E0004,2025-04-23T13:43:32,Retail Store,Completed,2241.68,156.92,0.0,2398.6,Piedmont
O0003740,C002386,E0048,2025-08-24T09:37:40,Marketplace,Completed,1692.68,96.48,0.0,1789.16,Coastal
O0003741,C001913,E0048,2025-05-25T07:10:44,Phone,Completed,907.76,63.54,0.0,971.3,Smoky Mountains
O0003742,C001821,E0046,2025-07-20T20:41:41,Online,Completed,1039.97,59.28,0.0,1099.25,Appalachian
O0003743,C000745,E0046,2025-04-03T19:44:31,Online,Completed,2323.99,162.68,0.0,2486.67,Appalachian
O0003744,C000647,E0020,2025-08-17T11:48:53,Retail Store,Completed,1367.28,109.38,0.0,1476.66,Smoky Mountains
O0003745,C002516,E0042,2025-05-21T16:05:06,Online,Completed,2854.62,199.82,0.0,3054.44,Piedmont
O0003746,C000301,E0026,2025-10-21T12:03:35,Marketplace,Completed,1663.34,116.43,0.0,1779.77,Appalachian
O0003747,C000606,E0028,2025-01-10T11:57:52,Online,Completed,1097.04,76.79,0.0,1173.83,Smoky Mountains
O0003748,C000748,E0051,2025-03-31T14:56:23,Marketplace,Returned,534.3,50.76,0.0,585.06,Appalachian
O0003749,C002548,E0041,2025-05-03T09:05:05,Retail Store,Completed,728.47,69.2,0.0,797.67,Blue Ridge
O0003750,C001057,E0056,2025-02-21T11:54:36,Retail Store,Completed,2878.27,201.48,0.0,3079.75,Smoky Mountains
O0003751,C001751,E0041,2025-07-31T02:21:44,Marketplace,Completed,1977.74,158.22,0.0,2135.96,Coastal
O0003752,C000652,E0048,2025-10-15T12:49:52,Marketplace,Completed,793.98,55.58,0.0,849.56,Coastal
O0003753,C002599,E0020,2025-09-28T19:26:44,Online,Completed,1541.3,107.89,0.0,1649.19,Blue Ridge
O0003754,C000125,E0060,2025-12-18T02:50:34,Marketplace,Completed,3703.13,259.22,0.0,3962.35,Blue Ridge
O0003755,C000100,E0004,2025-03-22T17:24:33,Retail Store,Completed,368.99,29.52,0.0,398.51,Appalachian
O0003756,C000209,E0001,2025-03-25T10:08:47,Phone,Completed,653.34,45.73,0.0,699.07,Smoky Mountains
O0003757,C001589,E0017,2025-07-17T09:08:05,Phone,Completed,1022.88,81.83,0.0,1104.71,Blue Ridge
O0003758,C001147,E0053,2025-03-23T14:10:18,Phone,Completed,1989.62,189.01,0.0,2178.63,Appalachian
O0003759,C000288,E0019,2025-06-13T00:44:19,Marketplace,Completed,3657.23,292.58,0.0,3949.81,Piedmont
O0003760,C001575,E0007,2025-06-09T05:07:19,Online,Cancelled,76.59,6.13,12.95,95.67,Coastal
O0003761,C000407,E0020,2025-01-16T08:21:15,Online,Completed,2520.9,176.46,0.0,2697.36,Blue Ridge
O0003762,C000792,E0045,2025-05-22T10:22:27,Phone,Completed,2600.92,148.25,0.0,2749.17,Coastal
O0003763,C000416,E0006,2025-05-10T13:33:56,Marketplace,Completed,783.56,74.44,0.0,858.0,Appalachian
O0003764,C000801,E0039,2025-04-25T13:36:41,Phone,Completed,2381.38,166.7,0.0,2548.08,Coastal
O0003765,C000067,E0034,2025-10-29T10:17:34,Online,Completed,1086.75,86.94,0.0,1173.69,Piedmont
O0003766,C000009,E0054,2025-09-28T12:02:31,Retail Store,Completed,1317.74,92.24,0.0,1409.98,Foothills
O0003767,C001935,E0045,2025-12-18T22:00:35,Online,Completed,1137.43,79.62,0.0,1217.05,Blue Ridge
O0003768,C002363,E0058,2025-08-10T08:02:30,Marketplace,Completed,263.62,18.45,0.0,282.07,Smoky Mountains
O0003769,C001645,E0003,2025-06-11T15:05:27,Retail Store,Completed,3122.07,218.54,0.0,3340.61,Foothills
O0003770,C002313,E0020,2025-01-30T11:20:35,Phone,Completed,1641.23,114.89,0.0,1756.12,Foothills
O0003771,C000102,E0060,2025-03-18T15:22:25,Phone,Returned,2493.65,236.9,0.0,2730.55,Foothills
O0003772,C000004,E0043,2025-06-03T22:29:01,Online,Completed,4756.26,332.94,0.0,5089.2,Coastal
O0003773,C001306,E0041,2025-09-17T21:53:56,Online,Cancelled,3261.06,309.8,0.0,3570.86,Appalachian
O0003774,C000724,E0051,2025-12-09T07:37:33,Online,Completed,310.34,24.83,0.0,335.17,Smoky Mountains
O0003775,C000155,E0046,2025-01-05T10:03:03,Marketplace,Completed,150.35,14.28,0.0,164.63,Piedmont
O0003776,C001783,E0008,2025-12-20T20:53:31,Marketplace,Cancelled,2217.68,126.41,0.0,2344.09,Appalachian
O0003777,C000284,E0056,2025-09-09T11:17:24,Phone,Completed,1199.01,95.92,0.0,1294.93,Piedmont
O0003778,C002444,E0028,2025-11-17T10:31:31,Online,Completed,623.75,43.66,0.0,667.41,Blue Ridge
O0003779,C000740,E0034,2025-09-23T22:03:39,Marketplace,Completed,2625.35,210.03,0.0,2835.38,Coastal
O0003780,C001743,E0004,2025-08-14T20:50:07,Marketplace,Completed,2649.5,251.7,0.0,2901.2,Appalachian
O0003781,C000056,E0037,2025-07-07T15:53:39,Retail Store,Cancelled,327.8,26.22,0.0,354.02,Smoky Mountains
O0003782,C002480,E0051,2025-01-23T17:04:04,Phone,Completed,1260.46,71.85,0.0,1332.31,Piedmont
O0003783,C000224,E0060,2025-02-19T09:43:03,Retail Store,Completed,2425.2,138.24,0.0,2563.44,Blue Ridge
O0003784,C002503,E0056,2025-05-15T09:23:37,Phone,Completed,2643.3,185.03,0.0,2828.33,Coastal
O0003785,C002162,E0004,2025-09-24T18:09:58,Marketplace,Completed,2723.25,190.63,0.0,2913.88,Blue Ridge
O0003786,C001924,E0028,2025-10-23T21:53:48,Marketplace,Completed,210.88,16.87,0.0,227.75,Coastal
O0003787,C000193,E0046,2025-09-10T08:45:34,Retail Store,Completed,2814.24,267.35,0.0,3081.59,Foothills
O0003788,C000686,E0026,2025-04-24T09:01:10,Phone,Completed,4690.51,375.24,0.0,5065.75,Foothills
O0003789,C002463,E0042,2025-01-28T17:37:08,Marketplace,Completed,1170.77,111.22,0.0,1281.99,Blue Ridge
O0003790,C000863,E0037,2025-03-24T09:23:27,Online,Completed,889.88,84.54,0.0,974.42,Smoky Mountains
O0003791,C002181,E0051,2025-09-29T17:30:20,Online,Completed,848.62,59.4,0.0,908.02,Blue Ridge
O0003792,C000423,E0060,2025-12-01T12:56:46,Online,Completed,5381.23,376.69,0.0,5757.92,Appalachian
O0003793,C001679,E0008,2025-05-05T17:41:33,Online,Completed,1110.14,105.46,0.0,1215.6,Blue Ridge
O0003794,C001933,E0003,2025-08-13T15:34:04,Retail Store,Completed,3831.42,306.51,0.0,4137.93,Blue Ridge
O0003795,C002325,E0035,2025-03-02T17:33:56,Marketplace,Completed,389.15,36.97,0.0,426.12,Foothills
O0003796,C001980,E0048,2025-04-30T15:07:34,Phone,Completed,4612.03,438.14,0.0,5050.17,Coastal
O0003797,C001919,E0014,2025-02-19T11:50:34,Online,Completed,282.74,19.79,0.0,302.53,Smoky Mountains
O0003798,C000089,E0060,2025-12-20T19:55:42,Retail Store,Completed,254.67,24.19,0.0,278.86,Coastal
O0003799,C000293,E0048,2025-01-30T23:15:42,Online,Completed,1710.22,136.82,0.0,1847.04,Smoky Mountains
O0003800,C001921,E0056,2025-09-20T07:56:42,Online,Returned,1842.08,147.37,0.0,1989.45,Smoky Mountains
O0003801,C001475,E0006,2025-11-29T14:05:07,Phone,Completed,850.43,48.47,0.0,898.9,Piedmont
O0003802,C001402,E0057,2025-06-02T11:05:30,Retail Store,Completed,672.35,63.87,0.0,736.22,Appalachian
O0003803,C002541,E0060,2025-12-08T20:14:39,Marketplace,Completed,1784.72,142.78,0.0,1927.5,Piedmont
O0003804,C002010,E0007,2025-06-11T11:23:31,Online,Completed,4225.91,338.07,0.0,4563.98,Coastal
O0003805,C002075,E0003,2025-05-04T00:18:55,Online,Completed,103.45,9.83,0.0,113.28,Appalachian
O0003806,C000658,E0058,2025-09-03T15:51:45,Retail Store,Completed,2912.28,166.0,0.0,3078.28,Piedmont
O0003807,C000323,E0024,2025-01-31T13:19:47,Phone,Completed,2255.11,214.24,0.0,2469.35,Smoky Mountains
O0003808,C001829,E0054,2025-11-24T11:24:51,Phone,Completed,1499.04,119.92,0.0,1618.96,Foothills
O0003809,C000997,E0020,2025-01-18T21:48:27,Online,Completed,1362.46,95.37,0.0,1457.83,Foothills
O0003810,C002318,E0058,2025-01-20T10:49:39,Online,Completed,1852.74,148.22,0.0,2000.96,Piedmont
O0003811,C000457,E0018,2025-08-10T08:51:50,Marketplace,Returned,567.68,39.74,0.0,607.42,Foothills
O0003812,C000753,E0039,2025-01-08T14:33:52,Online,Completed,470.13,32.91,0.0,503.04,Appalachian
O0003813,C001296,E0039,2025-05-14T10:07:50,Phone,Completed,6638.75,464.71,0.0,7103.46,Smoky Mountains
O0003814,C000488,E0043,2025-05-31T16:47:59,Online,Completed,384.39,26.91,0.0,411.3,Foothills
O0003815,C001194,E0034,2025-06-29T20:32:44,Online,Completed,523.54,36.65,0.0,560.19,Piedmont
O0003816,C001209,E0007,2025-11-11T10:10:22,Marketplace,Completed,634.04,50.72,0.0,684.76,Blue Ridge
O0003817,C000670,E0019,2025-12-02T09:48:38,Online,Completed,1546.34,146.9,0.0,1693.24,Smoky Mountains
O0003818,C002486,E0004,2025-10-14T07:07:16,Marketplace,Completed,973.54,77.88,0.0,1051.42,Piedmont
O0003819,C001892,E0057,2025-11-17T16:48:34,Phone,Completed,1103.36,77.24,0.0,1180.6,Blue Ridge
O0003820,C002479,E0040,2025-11-30T09:12:14,Phone,Completed,461.87,43.88,0.0,505.75,Smoky Mountains
O0003821,C000870,E0041,2025-07-16T15:33:37,Retail Store,Completed,1080.64,75.64,0.0,1156.28,Coastal
O0003822,C001688,E0060,2025-02-16T20:30:03,Retail Store,Completed,1153.79,92.3,0.0,1246.09,Foothills
O0003823,C001424,E0018,2025-06-11T19:40:17,Online,Completed,1082.92,61.73,0.0,1144.65,Blue Ridge
O0003824,C002533,E0035,2025-07-16T10:28:08,Online,Completed,305.0,24.4,0.0,329.4,Smoky Mountains
O0003825,C001835,E0020,2025-10-14T11:22:33,Marketplace,Completed,1763.1,141.05,0.0,1904.15,Appalachian
O0003826,C001598,E0039,2025-05-07T12:31:26,Retail Store,Completed,3051.01,289.85,0.0,3340.86,Piedmont
O0003827,C002461,E0030,2025-05-16T19:24:46,Marketplace,Completed,2438.87,195.11,0.0,2633.98,Foothills
O0003828,C001161,E0018,2025-08-05T08:04:23,Online,Completed,1560.86,124.87,0.0,1685.73,Coastal
O0003829,C001015,E0004,2025-03-25T13:34:14,Phone,Completed,1300.46,104.04,0.0,1404.5,Foothills
O0003830,C000405,E0059,2025-12-24T10:20:09,Phone,Completed,132.3,10.58,0.0,142.88,Smoky Mountains
O0003831,C000941,E0048,2025-04-14T08:21:07,Phone,Completed,187.5,17.81,0.0,205.31,Appalachian
O0003832,C002434,E0019,2025-03-14T09:56:25,Phone,Completed,1244.43,99.55,0.0,1343.98,Coastal
O0003833,C002197,E0026,2025-10-02T10:25:21,Phone,Completed,4963.39,282.91,0.0,5246.3,Smoky Mountains
O0003834,C001603,E0019,2025-06-09T14:01:09,Phone,Completed,1167.15,81.7,0.0,1248.85,Smoky Mountains
O0003835,C002297,E0045,2025-11-21T13:17:04,Phone,Completed,200.34,11.42,0.0,211.76,Coastal
O0003836,C000589,E0018,2025-10-05T11:23:50,Marketplace,Completed,274.56,19.22,0.0,293.78,Foothills
O0003837,C002071,E0056,2025-06-14T14:51:00,Phone,Completed,3751.8,213.85,0.0,3965.65,Blue Ridge
O0003838,C001159,E0034,2025-07-18T15:30:26,Marketplace,Completed,4774.3,453.56,0.0,5227.86,Appalachian
O0003839,C002269,E0022,2025-06-02T07:08:29,Phone,Completed,3006.31,240.5,0.0,3246.81,Foothills
O0003840,C002111,E0039,2025-08-10T12:04:58,Phone,Completed,1071.91,85.75,0.0,1157.66,Foothills
