event_id	event_time	customer_id	session_id	event_type	product_id	page	device	campaign	session_duration_seconds
EV00009417	2025-02-09T01:33:25		S004242	product_view	P00109	/shop/hydration	mobile	spring-trail	82
EV00009418	2025-12-05T18:35:00	C000045	S003866	checkout_start	P00167	/checkout	mobile	direct	199
EV00009419	2025-06-20T21:19:56		S004803	add_to_cart	P00019	/shop/outerwear	mobile	organic	93
EV00009420	2025-01-13T11:12:17	C000496	S001944	search	P00056	/	mobile	direct	28
EV00009421	2025-04-01T01:00:27	C002418	S001200	purchase	P00153	/checkout	desktop	organic	337
EV00009422	2025-02-14T15:48:27	C000605	S004747	product_view	P00008	/shop/climbing-gear	mobile	social-retarget	110
EV00009423	2025-11-13T13:52:33	C002153	S004738	page_view	P00217	/shop/climbing-gear	mobile	email-june	17
EV00009424	2025-03-23T22:33:51		S007399	page_view	P00172	/shop/outerwear	desktop	social-retarget	58
EV00009425	2025-08-23T09:06:12	C002423	S004128	page_view	P00025	/shop/hydration	mobile	partner-guide	44
EV00009426	2025-01-29T19:53:46		S000072	page_view	P00236	/shop/climbing-gear	desktop	organic	41
EV00009427	2025-03-20T12:54:25	C000530	S007513	product_view	P00007	/shop/climbing-gear	desktop	direct	100
EV00009428	2025-01-02T21:40:07	C001576	S004444	page_view	P00109	/shop/outerwear	mobile	social-retarget	28
EV00009429	2025-04-02T17:01:58	C000332	S001941	page_view	P00091	/shop/sleeping-bags	desktop	social-retarget	43
EV00009430	2025-01-28T09:55:22	C000031	S004639	page_view	P00197	/shop/tents	tablet	direct	37
EV00009431	2025-05-06T22:25:37		S004007	page_view	P00080	/deals	desktop	spring-trail	40
EV00009432	2025-03-18T01:47:04	C001063	S003063	page_view	P00095	/	desktop	email-june	19
EV00009433	2025-01-16T20:54:03	C000559	S003989	product_view	P00179	/shop/hydration	desktop	organic	133
EV00009434	2025-11-26T18:59:38		S000094	add_to_cart	P00028	/shop/tents	mobile	spring-trail	30
EV00009435	2025-02-20T06:17:42	C000908	S005028	page_view	P00157	/deals	mobile	partner-guide	21
EV00009436	2025-11-26T21:12:18	C001310	S008404	page_view	P00186	/shop/tents	desktop	social-retarget	42
EV00009437	2025-07-01T11:34:10		S003510	page_view	P00048	/shop/tents	mobile	organic	44
EV00009438	2025-10-30T17:19:30		S007197	page_view	P00111	/shop/climbing-gear	desktop	social-retarget	13
EV00009439	2025-08-11T14:23:19		S000260	add_to_cart	P00196	/shop/outerwear	mobile	spring-trail	74
EV00009440	2025-04-24T10:05:44	C001990	S008302	add_to_cart	P00215	/shop/sleeping-bags	desktop	email-june	31
EV00009441	2025-05-23T20:34:44	C001427	S006046	page_view	P00219	/shop/sleeping-bags	tablet	email-june	23
EV00009442	2025-07-03T10:29:45	C000491	S006784	add_to_cart	P00119	/shop/hydration	desktop	organic	92
EV00009443	2025-10-03T11:15:20	C000384	S003163	support_click	P00160	/support	tablet	direct	126
EV00009444	2025-01-22T11:16:49	C000060	S000275	page_view	P00184	/shop/tents	mobile	spring-trail	20
EV00009445	2025-06-16T19:49:19		S004190	page_view	P00045	/	mobile	direct	16
EV00009446	2025-08-07T14:14:21	C000816	S004084	add_to_cart	P00238	/shop/sleeping-bags	mobile	social-retarget	90
EV00009447	2025-01-14T18:18:16	C001527	S004967	checkout_start	P00202	/checkout	mobile	social-retarget	226
EV00009448	2025-06-17T10:15:39	C002420	S001329	page_view	P00090	/shop/sleeping-bags	desktop	direct	50
EV00009449	2025-05-11T11:41:59	C001038	S006141	product_view	P00005	/shop/climbing-gear	mobile	social-retarget	53
EV00009450	2025-02-07T19:16:15	C000769	S003366	search	P00194	/search	mobile	organic	14
EV00009451	2025-04-10T21:25:35	C001836	S003301	checkout_start	P00178	/checkout	mobile	spring-trail	189
EV00009452	2025-10-06T10:20:11	C001482	S004090	add_to_cart	P00075	/shop/sleeping-bags	tablet	direct	32
EV00009453	2025-12-22T18:02:53	C001626	S004396	product_view	P00144	/shop/outerwear	desktop	spring-trail	42
EV00009454	2025-11-16T20:35:07	C000708	S001252	product_view	P00045	/shop/trail-safety	mobile	spring-trail	42
EV00009455	2025-10-04T15:00:03	C000072	S001479	product_view	P00172	/shop/sleeping-bags	mobile	spring-trail	57
EV00009456	2025-10-27T13:15:21	C002363	S008072	add_to_cart	P00165	/shop/sleeping-bags	mobile	social-retarget	42
EV00009457	2025-06-02T18:37:41	C000450	S006056	checkout_start	P00139	/checkout	mobile	direct	157
EV00009458	2025-09-12T10:02:41		S001752	search	P00136	/search	mobile	email-june	12
EV00009459	2025-07-26T08:56:05	C000706	S001877	support_click	P00151	/support	desktop	email-june	96
EV00009460	2025-06-11T19:41:21	C002315	S004129	search	P00052	/search	mobile	organic	16
EV00009461	2025-08-20T19:46:20	C001648	S003214	product_view	P00081	/shop/outerwear	desktop	organic	285
EV00009462	2025-01-07T12:02:38	C002353	S005088	product_view	P00025	/shop/climbing-gear	tablet	organic	81
EV00009463	2025-09-29T05:44:51	C000037	S000463	product_view	P00117	/shop/trail-safety	mobile	partner-guide	107
EV00009464	2025-10-09T14:11:07	C001531	S004530	search	P00149	/	mobile	spring-trail	30
EV00009465	2025-01-15T13:31:04	C002204	S004494	page_view	P00001	/deals	desktop	direct	26
EV00009466	2025-08-04T08:34:13	C001648	S003595	add_to_cart	P00079	/shop/sleeping-bags	mobile	social-retarget	54
EV00009467	2025-04-20T21:15:46	C001731	S000552	page_view	P00160	/	desktop	partner-guide	19
EV00009468	2025-07-09T21:50:59	C001693	S004548	add_to_cart	P00107	/shop/hydration	mobile	email-june	43
EV00009469	2025-10-24T15:30:46		S007008	add_to_cart	P00210	/shop/climbing-gear	desktop	organic	111
EV00009470	2025-04-14T12:30:32	C001020	S004275	search	P00045	/	mobile	email-june	25
EV00009471	2025-06-20T15:44:11		S000061	page_view	P00154	/shop/sleeping-bags	desktop	organic	71
EV00009472	2025-06-11T08:38:33	C001802	S002024	support_click	P00159	/support	mobile	spring-trail	56
EV00009473	2025-10-30T11:56:57	C000847	S006401	support_click	P00065	/support	mobile	social-retarget	138
EV00009474	2025-02-14T23:42:18		S003087	page_view	P00093	/shop/climbing-gear	desktop	direct	43
EV00009475	2025-07-13T12:22:18	C002312	S008483	add_to_cart	P00229	/shop/tents	mobile	direct	39
EV00009476	2025-08-15T18:30:02		S004511	page_view	P00049	/	mobile	direct	25
EV00009477	2025-08-28T11:23:54		S005314	add_to_cart	P00047	/shop/climbing-gear	mobile	spring-trail	41
EV00009478	2025-03-24T11:14:38	C002115	S007392	checkout_start	P00044	/checkout	mobile	social-retarget	255
EV00009479	2025-06-14T23:49:15		S005908	page_view	P00206	/shop/sleeping-bags	mobile	organic	63
EV00009480	2025-06-17T22:24:37		S008711	page_view	P00070	/	desktop	partner-guide	39
EV00009481	2025-10-21T10:40:24		S007780	add_to_cart	P00185	/shop/hydration	mobile	email-june	32
EV00009482	2025-01-19T10:27:48		S006877	purchase	P00059	/checkout	desktop	organic	302
EV00009483	2025-05-30T19:34:08		S007210	add_to_cart	P00110	/shop/hydration	mobile	organic	61
EV00009484	2025-02-05T15:21:15		S007237	add_to_cart	P00106	/shop/sleeping-bags	desktop	direct	39
EV00009485	2025-06-15T16:43:55	C000097	S000255	search	P00093	/	mobile	email-june	43
EV00009486	2025-09-03T18:43:47	C000820	S007539	product_view	P00041	/shop/climbing-gear	mobile	social-retarget	78
EV00009487	2025-02-26T07:53:58	C001941	S006485	page_view	P00112	/shop/hydration	mobile	partner-guide	26
EV00009488	2025-03-30T20:13:52		S000476	product_view	P00224	/shop/outerwear	desktop	direct	65
EV00009489	2025-12-07T20:03:53	C000153	S000500	support_click	P00168	/support	mobile	spring-trail	79
EV00009490	2025-09-19T21:45:04		S003092	support_click	P00166	/support	mobile	direct	178
EV00009491	2025-03-22T06:33:33	C000661	S003608	page_view	P00043	/shop/tents	mobile	spring-trail	49
EV00009492	2025-04-24T08:53:13	C002251	S008827	support_click	P00041	/support	tablet	organic	162
EV00009493	2025-07-26T12:36:24		S002451	checkout_start	P00005	/checkout	mobile	organic	154
EV00009494	2025-05-26T20:16:21		S001153	product_view	P00075	/shop/tents	mobile	direct	71
EV00009495	2025-11-22T14:05:58		S000064	add_to_cart	P00209	/shop/hydration	mobile	direct	38
EV00009496	2025-08-28T09:54:22		S004814	product_view	P00145	/shop/sleeping-bags	desktop	social-retarget	173
EV00009497	2025-01-30T21:23:15	C000438	S001645	page_view	P00169	/shop/sleeping-bags	tablet	organic	20
EV00009498	2025-09-07T13:28:01		S004550	search	P00072	/search	mobile	direct	21
EV00009499	2025-04-16T13:42:46	C000304	S003628	product_view	P00179	/shop/trail-safety	mobile	organic	30
EV00009500	2025-01-06T23:43:17	C000527	S004929	product_view	P00047	/shop/climbing-gear	mobile	direct	69
EV00009501	2025-02-14T10:10:55		S001415	support_click	P00057	/support	mobile	spring-trail	179
EV00009502	2025-09-30T19:35:29		S001658	add_to_cart	P00226	/shop/climbing-gear	mobile	direct	45
EV00009503	2025-03-07T19:56:25	C000571	S002511	page_view	P00174	/shop/climbing-gear	mobile	spring-trail	37
EV00009504	2025-06-13T18:20:44		S008814	support_click	P00130	/support	mobile	direct	38
EV00009505	2025-01-21T14:12:41		S002838	page_view	P00032	/shop/outerwear	mobile	direct	25
EV00009506	2025-01-30T13:23:20	C000780	S008037	product_view	P00105	/shop/climbing-gear	mobile	direct	90
EV00009507	2025-03-10T15:14:29	C002096	S008765	purchase	P00032	/checkout	desktop	direct	223
EV00009508	2025-05-14T16:38:59		S003536	page_view	P00015	/shop/outerwear	mobile	organic	28
EV00009509	2025-03-09T11:54:49		S006151	search	P00013	/search	desktop	partner-guide	53
EV00009510	2025-07-18T19:49:41	C002397	S002283	support_click	P00088	/support	tablet	social-retarget	224
EV00009511	2025-07-24T10:22:03		S008167	support_click	P00062	/support	mobile	organic	104
EV00009512	2025-11-13T21:56:09	C000816	S004084	add_to_cart	P00090	/shop/tents	desktop	email-june	90
EV00009513	2025-09-23T07:24:00	C001480	S006250	page_view	P00222	/deals	desktop	organic	59
EV00009514	2025-03-29T20:58:56	C002446	S004902	product_view	P00230	/shop/sleeping-bags	desktop	direct	203
EV00009515	2025-10-25T18:10:14		S001564	search	P00157	/search	mobile	spring-trail	14
EV00009516	2025-04-22T17:25:29	C000281	S008727	page_view	P00130	/shop/hydration	mobile	social-retarget	22
EV00009517	2025-04-26T14:09:02	C001946	S006156	purchase	P00013	/checkout	mobile	direct	199
EV00009518	2025-01-14T17:11:23	C000317	S004097	purchase	P00041	/checkout	tablet	email-june	431
EV00009519	2025-11-19T19:05:29	C001887	S000205	search	P00166	/	mobile	spring-trail	16
EV00009520	2025-05-08T21:09:03	C000604	S002319	product_view	P00003	/shop/sleeping-bags	desktop	direct	137
EV00009521	2025-12-23T22:51:24	C002538	S008144	search	P00109	/search	mobile	social-retarget	19
EV00009522	2025-08-15T07:47:18	C002079	S004381	page_view	P00057	/	desktop	partner-guide	51
EV00009523	2025-06-10T19:52:41		S005763	page_view	P00079	/shop/tents	mobile	direct	45
EV00009524	2025-05-05T18:28:26	C000486	S003895	add_to_cart	P00213	/shop/climbing-gear	mobile	email-june	108
EV00009525	2025-03-25T16:16:49	C001876	S004655	page_view	P00209	/deals	desktop	spring-trail	36
EV00009526	2025-05-18T16:58:34		S008624	page_view	P00173	/deals	mobile	organic	11
EV00009527	2025-04-28T07:15:54		S003971	product_view	P00018	/shop/climbing-gear	mobile	organic	140
EV00009528	2025-02-05T22:47:31	C000345	S001993	purchase	P00082	/checkout	mobile	partner-guide	187
EV00009529	2025-09-06T19:01:36		S004395	page_view	P00216	/shop/outerwear	mobile	organic	51
EV00009530	2025-11-30T18:53:11		S002227	page_view	P00226	/shop/tents	desktop	partner-guide	75
EV00009531	2025-05-30T09:28:06	C000135	S001544	add_to_cart	P00097	/shop/sleeping-bags	mobile	email-june	82
EV00009532	2025-01-05T22:09:24	C000808	S006702	add_to_cart	P00219	/shop/sleeping-bags	desktop	spring-trail	84
EV00009533	2025-09-19T22:59:05	C001209	S003849	page_view	P00140	/shop/tents	mobile	spring-trail	20
EV00009534	2025-10-01T20:18:28		S006060	product_view	P00052	/shop/hydration	desktop	direct	108
EV00009535	2025-01-02T21:29:12	C001566	S001845	add_to_cart	P00098	/shop/sleeping-bags	mobile	partner-guide	36
EV00009536	2025-02-18T18:00:51	C000498	S002585	page_view	P00178	/shop/climbing-gear	mobile	direct	28
EV00009537	2025-10-07T20:15:21	C000953	S007310	search	P00240	/search	mobile	social-retarget	15
EV00009538	2025-03-30T17:39:20	C001805	S006138	search	P00171	/search	mobile	partner-guide	21
EV00009539	2025-08-12T23:33:43	C002363	S008072	product_view	P00190	/shop/sleeping-bags	mobile	spring-trail	48
EV00009540	2025-04-22T22:26:47	C002025	S004441	page_view	P00125	/shop/climbing-gear	mobile	spring-trail	17
EV00009541	2025-06-06T16:04:05	C000636	S007369	page_view	P00145	/shop/sleeping-bags	mobile	organic	21
EV00009542	2025-10-11T22:24:57		S005401	support_click	P00051	/support	mobile	spring-trail	130
EV00009543	2025-10-10T20:43:02		S002673	product_view	P00233	/shop/outerwear	mobile	spring-trail	48
EV00009544	2025-01-01T11:36:34		S007237	page_view	P00167	/shop/outerwear	tablet	spring-trail	18
EV00009545	2025-05-20T18:51:55	C000393	S007550	page_view	P00178	/shop/tents	desktop	social-retarget	45
EV00009546	2025-03-18T19:18:04		S001010	page_view	P00002	/shop/outerwear	tablet	organic	34
EV00009547	2025-05-12T17:13:30		S007067	search	P00137	/search	desktop	social-retarget	24
EV00009548	2025-11-11T17:22:05		S004398	add_to_cart	P00226	/shop/outerwear	mobile	email-june	17
EV00009549	2025-07-05T17:54:32		S008328	page_view	P00061	/deals	mobile	direct	10
EV00009550	2025-01-12T08:13:34		S007260	page_view	P00137	/shop/sleeping-bags	mobile	spring-trail	40
EV00009551	2025-12-19T03:18:04		S007135	search	P00186	/search	mobile	organic	10
EV00009552	2025-07-13T14:53:57		S007965	checkout_start	P00048	/checkout	desktop	organic	268
EV00009553	2025-02-19T07:58:55	C001005	S003499	product_view	P00121	/shop/outerwear	mobile	organic	74
EV00009554	2025-11-03T10:43:21	C001227	S000448	product_view	P00157	/shop/climbing-gear	mobile	direct	55
EV00009555	2025-08-04T10:26:34		S001721	page_view	P00176	/deals	mobile	email-june	20
EV00009556	2025-05-23T01:11:28	C000732	S003383	page_view	P00137	/deals	desktop	direct	21
EV00009557	2025-01-19T09:57:38	C000598	S005284	support_click	P00148	/support	mobile	social-retarget	111
EV00009558	2025-07-25T11:22:55	C001268	S007065	add_to_cart	P00217	/shop/outerwear	desktop	spring-trail	123
EV00009559	2025-03-12T17:29:00		S000064	page_view	P00058	/shop/tents	mobile	direct	22
EV00009560	2025-11-05T19:17:45		S005519	checkout_start	P00132	/checkout	mobile	social-retarget	250
EV00009561	2025-10-06T08:48:48	C000042	S000092	add_to_cart	P00240	/shop/hydration	mobile	direct	75
EV00009562	2025-11-01T19:21:39	C002408	S000438	add_to_cart	P00007	/shop/sleeping-bags	mobile	email-june	35
EV00009563	2025-01-18T17:23:40	C002244	S006201	page_view	P00231	/deals	mobile	social-retarget	14
EV00009564	2025-09-08T18:49:30	C002595	S004440	page_view	P00054	/	mobile	organic	34
EV00009565	2025-11-29T12:20:36		S001914	page_view	P00012	/shop/tents	tablet	spring-trail	26
EV00009566	2025-12-17T14:25:43	C000450	S006056	add_to_cart	P00001	/shop/sleeping-bags	mobile	partner-guide	72
EV00009567	2025-08-28T15:48:09	C002062	S003902	add_to_cart	P00068	/shop/hydration	mobile	direct	42
EV00009568	2025-10-26T14:47:49	C001576	S008918	page_view	P00139	/shop/climbing-gear	desktop	social-retarget	27
EV00009569	2025-10-06T12:07:06	C001827	S000674	page_view	P00114	/deals	desktop	organic	32
EV00009570	2025-10-26T21:04:29		S003939	product_view	P00006	/shop/sleeping-bags	desktop	organic	57
EV00009571	2025-10-21T20:41:19	C001657	S005344	add_to_cart	P00159	/shop/tents	mobile	email-june	39
EV00009572	2025-05-09T12:46:55		S007313	page_view	P00116	/shop/tents	mobile	organic	10
EV00009573	2025-03-05T13:18:31	C001903	S002574	purchase	P00040	/checkout	desktop	direct	291
EV00009574	2025-04-23T12:59:18	C001624	S004865	search	P00058	/search	mobile	direct	14
EV00009575	2025-12-25T21:44:00	C001222	S000648	add_to_cart	P00053	/shop/hydration	mobile	partner-guide	40
EV00009576	2025-05-03T13:20:57	C000931	S001162	page_view	P00078	/shop/outerwear	tablet	partner-guide	107
EV00009577	2025-07-21T18:59:33	C001786	S003324	page_view	P00010	/	desktop	organic	23
EV00009578	2025-11-03T20:43:02	C002173	S002557	product_view	P00095	/shop/trail-safety	desktop	social-retarget	223
EV00009579	2025-07-04T17:09:44	C001845	S001082	page_view	P00201	/	desktop	email-june	74
EV00009580	2025-07-22T14:53:09		S002756	product_view	P00054	/shop/outerwear	mobile	direct	54
EV00009581	2025-12-25T10:56:01	C002397	S002283	page_view	P00031	/shop/tents	desktop	social-retarget	34
EV00009582	2025-08-11T08:38:36	C002173	S002557	page_view	P00183	/shop/tents	desktop	direct	40
EV00009583	2025-07-11T18:51:37		S001118	page_view	P00150	/deals	mobile	spring-trail	26
EV00009584	2025-09-09T21:04:34	C001491	S006808	page_view	P00190	/shop/hydration	desktop	direct	15
EV00009585	2025-01-25T02:52:04		S000419	add_to_cart	P00048	/shop/tents	mobile	social-retarget	13
EV00009586	2025-06-05T13:10:22		S001442	product_view	P00036	/shop/tents	mobile	direct	61
EV00009587	2025-10-31T10:46:42		S008272	product_view	P00051	/shop/outerwear	mobile	direct	90
EV00009588	2025-05-22T15:11:09		S003424	checkout_start	P00019	/checkout	tablet	direct	416
EV00009589	2025-11-23T16:57:52		S006043	checkout_start	P00088	/checkout	mobile	organic	97
EV00009590	2025-04-05T20:11:15	C000927	S005732	add_to_cart	P00032	/shop/climbing-gear	mobile	social-retarget	31
EV00009591	2025-02-22T17:22:45	C000269	S002588	page_view	P00143	/shop/sleeping-bags	mobile	spring-trail	8
EV00009592	2025-08-06T08:51:46	C000355	S008454	page_view	P00223	/shop/sleeping-bags	mobile	spring-trail	50
EV00009593	2025-11-20T21:39:55	C001484	S004998	checkout_start	P00072	/checkout	mobile	direct	68
EV00009594	2025-06-11T08:31:22	C001388	S003506	add_to_cart	P00028	/shop/climbing-gear	desktop	email-june	28
EV00009595	2025-02-11T17:06:22	C001073	S005585	page_view	P00231	/shop/outerwear	desktop	email-june	47
EV00009596	2025-01-09T17:26:05	C000568	S002354	product_view	P00194	/shop/climbing-gear	mobile	email-june	104
EV00009597	2025-04-19T20:41:07		S002219	product_view	P00051	/shop/hydration	mobile	email-june	80
EV00009598	2025-05-17T13:53:11	C002233	S002634	product_view	P00151	/shop/tents	desktop	partner-guide	150
EV00009599	2025-06-27T03:38:19	C001412	S007814	page_view	P00021	/shop/outerwear	desktop	email-june	61
EV00009600	2025-02-14T09:16:57	C000720	S002393	page_view	P00214	/shop/tents	desktop	organic	15
EV00009601	2025-04-11T21:33:43		S007913	page_view	P00150	/shop/tents	mobile	social-retarget	32
EV00009602	2025-06-23T16:11:27	C000263	S004187	page_view	P00050	/shop/outerwear	mobile	social-retarget	33
EV00009603	2025-01-17T15:08:36	C002032	S006230	product_view	P00117	/shop/tents	desktop	direct	37
EV00009604	2025-12-06T16:06:42		S005374	product_view	P00013	/shop/trail-safety	mobile	email-june	77
EV00009605	2025-05-30T14:50:32	C001009	S000458	page_view	P00048	/shop/climbing-gear	mobile	partner-guide	31
EV00009606	2025-05-22T13:44:51		S005073	page_view	P00053	/shop/outerwear	mobile	social-retarget	36
EV00009607	2025-05-30T12:53:16		S003757	checkout_start	P00023	/checkout	mobile	direct	256
EV00009608	2025-06-08T20:13:50	C001503	S004640	page_view	P00036	/shop/tents	mobile	email-june	15
